"year","bgg_id","designer","num_votes","avg_rating","bayes_rating","novelty_norm","novelty_avg","complexity","game_type","min_players","max_players","category","event_type"
1990,157,"93617",1827,7.09848,6.21692,0.30802147853756956,0.39790313990840886,2.7432,"5497",2,6,"1021,1034,1011","event"
1990,157,"5945",1827,7.09848,6.21692,0.30802147853756956,0.39790313990840886,2.7432,"5497",2,6,"1021,1034,1011","event"
1990,1251,"128",361,6.03657,5.57627,0.38322501510261814,0.41864122119440805,2.619,"5497",2,6,"1020,1070","event"
1990,1251,"76",361,6.03657,5.57627,0.38322501510261814,0.41864122119440805,2.619,"5497",2,6,"1020,1070","event"
1990,2938,"1205",314,6.36296,5.61068,0.3153756602030474,0.39993112455031155,2.0435,"4666",2,6,"1009","event"
1990,4921,"673",296,7.25493,5.71044,0.3597564431274288,0.412169542128267,3.6053,"4664",2,4,"1069,1008,1019","event"
1990,2944,"1210",3042,5.7998,5.63283,0.3787836964264208,0.4174164858703673,1.016,"4665,5498",2,6,"1032,1002,1041,1030,1037","event"
1990,790,"7",96,6.04896,5.5231,0.2051038731521709,0.369522643940687,2.25,"4666",2,4,"1009","event"
1990,2379,"8083",1702,5.90289,5.66313,0.3484090977881983,0.4090404051119284,1.1802,"5498",4,99,"1002,1030,1025","event"
1990,2379,"11050",1702,5.90289,5.66313,0.3484090977881983,0.4090404051119284,1.1802,"5498",4,99,"1002,1030,1025","event"
1990,1933,"10816",1303,5.51676,5.45348,0.48594994463069113,0.4469685849854588,1.5824,"4665,5499",2,6,"1022,1041,1017,1010","event"
1990,11756,"406",61,7.22869,5.5427,0.1554954059202109,0.35584264333273224,3.625,"4664",2,2,"1019,1049","event"
1990,11756,"1961",61,7.22869,5.5427,0.1554954059202109,0.35584264333273224,3.625,"4664",2,2,"1019,1049","event"
1990,3447,"1152",34,3.98529,5.4725,0.4562487680030356,0.438778206669123,1.0,"",2,4,"1059","event"
1990,3447,"1151",34,3.98529,5.4725,0.4562487680030356,0.438778206669123,1.0,"",2,4,"1059","event"
1990,22061,"6660",138,6.24565,5.52844,0.3399482889601602,0.40670725763994237,2.6429,"4664",2,6,"1086,1019","event"
1990,22061,"6661",138,6.24565,5.52844,0.3399482889601602,0.40670725763994237,2.6429,"4664",2,6,"1086,1019","event"
1990,6466,"310",77,5.67532,5.50306,0.2754048749339475,0.3889088052308095,1.0,"4665",2,4,"1022,1041,1017,1059,1008,1090","event"
1990,290,"2",696,5.71645,5.54979,0.24753572975813187,0.3812236267880714,1.1882,"5499",2,5,"1055,1002","event"
1990,22990,"6925",31,6.5,5.51487,0.2425031151707987,0.3798358360649191,3.8333,"4664",2,6,"1047,1051,1019","event"
1990,22990,"1820",31,6.5,5.51487,0.2425031151707987,0.3798358360649191,3.8333,"4664",2,6,"1047,1051,1019","event"
1990,2100,"11792",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2100,"883",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2100,"869",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2100,"870",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2100,"871",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2100,"11791",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2100,"642",96,4.8974,5.47305,0.34664311003411824,0.4085534174080654,1.8571,"5496,5499",2,6,"1010,1093","event"
1990,2295,"11",85,5.13188,5.48206,0.3355739602553195,0.40550099542946505,1.4545,"4665",2,6,"1050,1002,1041,1116","event"
1990,352,"206",591,6.18764,5.65027,0.4987383952242761,0.450495120306073,1.4426,"",2,6,"1002","event"
1990,4680,"135",77,5.79026,5.50554,0.21441299224281904,0.37208972093228465,3.2727,"4664",2,2,"1048,1019","event"
1990,5661,"2053",67,4.97015,5.48166,0.05625546658252467,0.3284762983068913,1.6667,"",2,6,"1030,1027","event"
1990,5661,"2052",67,4.97015,5.48166,0.05625546658252467,0.3284762983068913,1.6667,"",2,6,"1030,1027","event"
1990,8888,"406",48,6.78542,5.52784,0.2874393248073155,0.39222741777358955,3.1111,"4664",2,4,"1048,1019","event"
1990,8888,"1961",48,6.78542,5.52784,0.2874393248073155,0.39222741777358955,3.1111,"4664",2,4,"1048,1019","event"
1990,933,"430",142,5.81937,5.51946,0.4289055526331897,0.4312380583082813,1.8,"",3,6,"1054","event"
1990,7808,"3793",54,6.08185,5.50487,0.5353037339532559,0.4605783557687534,1.5,"",2,6,"1017,1016,1113","event"
1990,11508,"2",80,5.57375,5.503,0.1545769087538897,0.35558935911544476,1.0556,"5499",2,4,"1017","event"
1990,2178,"905",54,5.4537,5.49769,0.2784658492567727,0.3897528976394983,1.8,"",2,4,"1050,1002","event"
1990,3182,"951",226,5.78916,5.52792,0.4739630717733018,0.4436630922515305,1.5217,"5497,5499",2,6,"1104,1045,1098","event"
1990,23818,"7019",54,7.26111,5.54854,0.31856575390801334,0.40081082284091407,3.6,"",3,5,"1021,1034","event"
1990,940,"434",169,6.03106,5.54015,0.2545113017714226,0.38314720626365684,1.5714,"",3,5,"1052,1031","event"
1990,940,"435",169,6.03106,5.54015,0.2545113017714226,0.38314720626365684,1.5714,"",3,5,"1052,1031","event"
1990,940,"436",169,6.03106,5.54015,0.2545113017714226,0.38314720626365684,1.5714,"",3,5,"1052,1031","event"
1990,4456,"135",58,4.72069,5.47256,0.5223889564375397,0.4570169846132911,2.3,"4664",2,2,"1048,1019","event"
1990,4456,"1774",58,4.72069,5.47256,0.5223889564375397,0.4570169846132911,2.3,"4664",2,2,"1048,1019","event"
1990,4456,"2282",58,4.72069,5.47256,0.5223889564375397,0.4570169846132911,2.3,"4664",2,2,"1048,1019","event"
1990,3818,"9771",1339,5.89069,5.61343,0.31082939455379954,0.39867744911311587,1.25,"5498",4,12,"1030,1027,1025","event"
1990,26293,"7529",87,5.86034,5.50786,0.1531149972789816,0.355186223300504,2.75,"4664",2,2,"1019,1049","event"
1990,6210,"2232",108,4.98963,5.46697,0.5492493647607823,0.46442399439800675,1.3636,"",2,4,"1039,1094,1084,1020,1097,1027","event"
1990,1998,"579",146,5.45486,5.49428,0.4921696411326456,0.4486837246919566,1.3529,"4665",2,6,"1041,1045","event"
1990,1998,"580",146,5.45486,5.49428,0.4921696411326456,0.4486837246919566,1.3529,"4665",2,6,"1041,1045","event"
1990,22192,"1743",1661,7.30628,6.18945,0.4065022175111289,0.42506012830578854,2.1833,"5496",2,5,"1022,1020,1010,1046,1047","event"
1990,11129,"1747",63,6.39524,5.52255,0.32460318810726485,0.40247570200619975,2.4444,"4664",2,2,"1019,1049","event"
1990,29663,"675",520,7.56875,5.87855,0.24026460453982862,0.3792185457412855,4.2927,"4664",1,6,"1064,1016,1019","event"
1990,3054,"135",117,6.28504,5.54171,0.3173347229359816,0.4004713544923545,2.8333,"4664",2,2,"1019,1065","event"
1990,5108,"3233",32,4.85938,5.48695,0.3524663581227268,0.41015923274237015,1.0,"4665",2,4,"1041,1064","event"
1990,5530,"316",38,5.27632,5.49328,0.4924014945213009,0.44874766044072567,1.25,"",2,4,"1002","event"
